Head Word,HomonymNumber,WordClass,SenseNumber,Definition,Origin,Register,Register2,Domain,Flag,Region,See,Pronunciation,Notes
basketball,,noun,,former name of netball,[none],,,[none],,[none],,,date of name change? a general English change?
basketing night,,noun,,when racing pigeons are assembled at the starting point before a race,[none],,,[none],,[none],,,
basking shark,,noun,,reremai,[none],,,[none],,[none],reremai,,not NZ specific
bass,,verb,,to swindle,[none],,,[none],,[none],,,criminals'
bass,,noun,2,,,,,[none],,[none],,,
bass,,noun,2,,,,,[none],,[none],,,
bass,,noun,2,,,,,[none],,[none],,,
bass,,noun,,"[A transf. use of northern hemisphere bass, a seafish of the perch family.] 1. Simplex <i>Polyprion moeone</i> of the family Percichthyidae, =bass groper. See also black bass 2. below.",,,,[none],,[none],,,
bass groper,,noun,,,,,,[none],,[none],bass,,
basshead,,noun,,,,,,[none],,[none],,,
bastard,1,noun,2,,,,,[none],,[none],,,1984 16-17 M E116 Pakuranga Coll.3 BASTARD [F16 M13] -->1984 14 F E119Wgton Girls C. 3 BASTARD [something/one disliked F7]
bastard birch,,noun,,"<i>Weinmannia racemosa</i>, kamahi.",[none],,,[none],,[none],,,
bastard black pine,1,noun,2,"indigenous pine, the miro.",[none],,,[none],,[none],,,"<i>Prumnopitys ferruginea</i>, previously <i>Podocarpus ferruginea</i>, aka miro, the wishing tree, Hinehopu's tree."
bastard dory,,noun,,,[none],,,[none],,[none],,,
bastard,,noun,,"have a bastard on (with) somebody: to be angry with, or upset with, or angry towards, somebody",[none],,,[none],,[none],cf. to have a cob on,,cf. to have a cob on ca1943 p.c. Donald A. Singe (Sep 1952)
bastard,1,adjective,,"as a distinguishing epithet in names of plants which resemble (but often cannot match qualities of) their namesakes; or occas. have displeasing or nasty (`bastardly') qualities (e.g. astard-grass): see birch; grass, bastard grass; pine, black; puriri, sandalwood; thistle, nodding; thistle, scotch [check that not deleted in editing]; totara.",,,,[none],,[none],,,
bastard,1,adjective,2,,,,,[none],,[none],"cod, red; dory; skate; trumpeter",,
bastard,1,adjective,3,,,,,[none],,[none],,,
bastard,1,noun,3,,,,,[none],,[none],,,
bastard,,noun,,"fellow, chap, joker, or as a term of address for a friend, esp. old bastard [As an informal term of both kindly and unkindly ref. and address without suggestion of illegitimacy more associated with Aust. than NZ, though as common here since the late 19c. as in that larger place: see AND: 1. of persons 1892; 2. of anything considered disagreeable or unpleasant 1919.]",[none],,,[none],,[none],-,,
bastard,1,noun,2,"often as bastard of a, and fig. of a thing, event, incident, person",,,,[none],,[none],,,
bastard,,noun,,blow like a bastard. [of weather] to blow strongly,[none],,,[none],,[none],,,
bastard,,noun,,,,,,[none],,[none],,,
bastard red cod,,noun,,two spp. often confused: <i>Pseudophycis breviuscula</i> northern bastard red cod and <i>P. barbata </i>southern bastard red cod,[none],,,[none],,[none],,,
bastard totara,,noun,,"<i>Libocedrus plumosa</i>, kawaka, (New Zealand) arbor vitae",[none],,,[none],,[none],,,"[1919 Jul 29] Ver. (WB).= Vernacular names used by settlers supplied by W. Best, Otaki (And) <i>Libocedrus Doniana </i>"
bastard-skate,,noun,,,[none],,,[none],,[none],,,
bastardisation,,noun,,bullying and harassment of army cadets,,,,[none],,[none],,,
Bastion Point,,noun,,,[none],,,[none],,[none],,,
bat,1,noun,,pekapeka the native bat.,,,,[none],,[none],,,
bat,1,noun,2,,,,,[none],,[none],,,
bat,1,noun,2,,,,,[none],,[none],,,
bat,3,noun,,the kip,,,,[none],,[none],,,
bat,2,noun,,a hundred-dollar note,,,,[none],,[none],,,
bat,1,noun,2,,,,,[none],,[none],,,
bat,1,noun,2,,,,,[none],,[none],,,
bat,1,noun,2,,,,,[none],,[none],,,
Bata Bullets,,noun,,(type of footwear),[none],,,[none],,[none],,,
batch,,verb,,,[none],,,[none],,[none],,,
batch,1,noun,,,,,,[none],,[none],,,Collocation batch of scones (occas. of bread).
batch,,verb,,,[none],,,[none],,[none],,,
batch up,,verb,1,"to take up residence, pitch a tent or find a place to sleep.",[none],,,Rural,Farm Words,[none],,,
batfish,,noun,,,,,,[none],,[none],,,
bath,,noun,,a thorough beating or defeat (esp. in give a bath to),[none],,,Sport,,[none],,,
bath plug,,noun,,"For something/someone disliked, =bastard (barmaid also used).",[none],,,[none],,[none],,,"1951 14 M 14 St Bede's, Chch 1 BATH PLUG, YA [M2] -->1951 14 M 10 St Bede's, Chch 3"
bathers' itch,,noun,,,[none],,,[none],,[none],,,
bathhouse,,noun,,"a dressing room for communal baths, in NZ especially at hot springs",,,,[none],,[none],,,
bathing suit,,noun,,a condom,[none],,,[none],,[none],,,[nf W3] ca1950 James K. Baxter
bathing-suit,,noun,,"a condom, a french letter",[none],,,[none],,[none],,,>ca1950 James K. Baxter . slang
baths,,noun,,"As swimming baths, =swimming pool.",,,,[none],,[none],,,
Bathurst bur/Bathurst burr,,noun,,,[none],,,[none],,[none],,,
Bathurst burr,,noun,,"A noxious weed whose seeds, enclosed in hooked burrs, stick to wool; <i>Xanthium spinosum</i> and its fruit",[none],,,[none],,[none],,,"AND 1853 f. the NSW town; W3. Cf biddy-bid(dy), biddy-burr, burr."
Bathurst burr,,noun,1,"a burred weed, Xanthium spinosum, particularly troublesome in sheep country [also used erroneously for Californian stinkweed, digger's weed (Navarettia squarrosa)].",[none],,,Rural,Farm Words,[none],,,
bats,,noun,,"short for dingbats, poss. infl. by bats = eccentric: bats in the belfry (cf dingdong bell)",[none],,,[none],,[none],,,
batt,,noun,,"A felted mass of fur, or of hair and wool in hat-making; often spelt batt.] A thick rectangular piece of matted fibre, usually intended for insulation. Usually used in the plural.",,,,[none],,[none],,,
batten,,verb,,?Is this a stake and batten fence?,,,,[none],,[none],,,
batten,,verb,,put battens on a fence,[none],,,[none],,[none],,,
batten,,noun,2,"A dropper, orig. and usu. of wood, but also more recently steel, wire, chains or plastic strip, used to keep the wires of a fence at equal distances apart.",,,,[none],,[none],,,[?Spec. use of OED2 sb1 2. or 3. Naut.]
batten,,noun,,"In general sense of a lathe-like piece of timber, not necessarily used for fencing (for board and batten vertically timbered construction, for example); a light strip of wood for fastening or joining items such as fence wires. 2. A thin strip of wood to separate stacked timber.",[none],,,[none],,[none],cf. fillet,,"cf. fillet [OED2 sb1 1. and 2. a scantling; a strip of wood 1658, 1673.]"
batten,,noun,2,,,,,[none],,[none],,,
batten,,noun,3,the shearing floor of a shearing shed,,,,[none],,[none],,,
batten,,verb,1,[sp. use] to add battens to a post and wire fence.,[none],,,Rural,Farm Words,[none],,,
batten,,noun,1,"[sp. use] a narrow, slatted floorboard in woolshed catching and holding pens.",[none],,,Rural,Farm Words,[none],,,
batten,,noun,,a narrow wooden support for fence-wire,[none],,,Rural,Farm Words,[none],,,
batten stapler,,noun,1,an implement used in fence-battening.,[none],,,Rural,Farm Words,[none],,,
batten-cutting,,noun,,,[none],,,[none],,[none],,,
battening,,noun,,the laying of a grated floor in a woolshed.,[none],,,Rural,Farm Words,[none],,,
battening,,noun,2,the adding of battens to a fence.,[none],,,Rural,Farm Words,[none],,,
battening up,,noun,,the placing of battens on a newly constructed post and wire fence.,[none],,,Rural,Farm Words,[none],,,
battening up,,noun,,,[none],,,[none],,[none],,,
batter,,noun,,,[none],,,[none],,[none],,,
batter about,,verb,,?to knock around,[none],,,[none],,[none],,,
battery,,noun,2,,,,,[none],,[none],,,
battery box,,noun,,,[none],,,[none],,[none],also box,,
battery,,noun,,,,,,[none],,[none],,,
battery,3,noun,,usu. modern term ?batter,,,,[none],,[none],,,
battery,,noun,1,[sheepwashing] the action and/or equipment of warm water rinsing.,[none],,,Rural,Farm Words,[none],,,
battery hand,,noun,,,[none],,,[none],,[none],,,
battik,,noun,,,,,,[none],,[none],patiki,,
battle,,verb,,make pregnant,,,,[none],,[none],,,
Battle of Manners Street,,phrase,,,[none],,,[none],,[none],,,
Battle of Molesworth Street,,phrase,,a confrontation between police and anti-Springbok-tour protesters 29 July 1981,[none],,,[none],,[none],,,
Battle of the Bridge,,phrase,,a rugby or other sporting contest between North Harbour and Auckland,[none],,,[none],,[none],,,
battle-axe,,noun,,?mere,,,,[none],,[none],,,
battle-bowler,,noun,,tin hat,,,,[none],,[none],,,
battler,,noun,,One who perseveres or battles on against odds; a toiler.,,,,[none],,[none],,,[AND has battle 1895 in various senses: and battler 1. one who battles 1897 a battler for grievances 2. an unemployed person 1898 (b. who lives by his wits 1946) 3. a racecourse frequenter 1895 4. prostitute 1898 : OEDS 2. Aust swagman b. Aust and NZ: in various other senses and shades of meaning of a person struggling against odds; AC1896; nf W3.]
batwing,,noun,,,[none],,,[none],,[none],,,
baubles of office,,phrase,,,[none],,,[none],,[none],-,,(various wordings) from a Winston Peters quote
bawbee,,noun,,,,,,[none],,[none],,,
Baxters,,noun,,"Baxter's lung preserver, a popular cough and cold remedy in the early to mid-1900s",[none],,,[none],,[none],,,
bay,1,noun,,"Constr usu. the bay occas. cap. used locally to refer to the best known `bays' in various districts, those with widest currency including:",,,,[none],,[none],,,
Bay boy,,noun,,someone who grew up in Titahi Bay,[none],,,[none],,[none],,,
bay,1,noun,3,,,,,[none],,[none],,,
bay,1,noun,4,,,,,[none],,[none],,,"[Get reference: Rugby, Nelson and The Bay.] -->b. (often pl.) The Bays Golden Bay-Motueka."
bay,1,noun,5,,,,,[none],,[none],,,
bay,1,noun,6,,,,,[none],,[none],,,
bay,1,noun,7,,,,,[none],,[none],,,
bay,2,noun,,"mate, friend",,,,[none],,[none],,,"Glennis Moriarty (j.moriarty@xtra.co.nz; ph. (06)8626-368) says probably from ""boy"" and used regularly by East Coast students when talking to each other, as in ""Come here, bay""."
Bay Express,,noun,,a former Wellington-Napier passenger rail service,[none],,,[none],,[none],,,
bay fishery,,noun,,bay whaling,[none],,,[none],,[none],,,
bay grass,,noun,,,[none],,,[none],,[none],grass,,
Bay of Islands tuna,,noun,,,[none],,,[none],,[none],,,
bay villa,,noun,,see cit. 1983,[none],,,[none],,[none],,,
bay whaler,,noun,,a person engaged in bay whaling (specifically from the Bay of Islands 1882 below),[none],,,[none],,[none],,,AND 1867
bay whaler,,noun,2,,,,,[none],,[none],,,
bay whaling,,noun,,,[none],,,[none],,[none],,,cf. shore whaling
"Bay, the",,noun,,the Hawkes Bay province or region,[none],,,[none],,[none],,,
Bay-of-Islander,,noun,,,,,,[none],,[none],,,
baylage,,noun,,,,,,[none],,[none],,,
bayonet grass,,noun,,"<i>Aciphylla</i> spp., an old name for speargrass or taramea, contrast <i>A. squarrosa</i> a little later `soft leaved Spear grass', =spear-grass cf bayonet-plant.",,,,[none],,[none],,,[Could this have any priority over or connection with NZ Spaniard: the dating would suggest otherwise: phs from same metaphorical conception:
Bayonet King,,noun,,"person expert in, or fond of, the use of the bayonet, cf -king",[none],,,[none],,[none],,,
bayonet plant,,noun,,"<i>Aciphylla Lyallii</i> MHG 1883, <i>Aciphylla squarrosa</i> 1885 NZ Country Journal, (Canterbury A & P Ass.) Vol I 1877-XXII 1898 (And)",[none],,,[none],,[none],bayonet grass,,
Baywatch,,noun,,,[none],,,[none],,[none],,,
BB gun,,noun,,,[none],,,[none],,[none],,,
BC,,abbreviation,,"Nonce abbrev. of `Before Crash', that is before the NZ sharemarket crash of 1987",acronym,,,[none],,[none],,,
BCA,,abbreviation,,Bachelor of Commerce and Administration,acronym,,,[none],,[none],,,[nf W3] Abbrev. of(Victoria University of Wellington). -->196? [check Calendars]
BCC,,abbreviation,,Back-ountry Comfort Seeker,,,,[none],,[none],,,
BCL,,abbreviation,,???,acronym,,,[none],,[none],,,
BCNZ,,abbreviation,,Broadcasting Corporation of New Zealand,,,,[none],,[none],,,
BDO,,abbreviation,,Big Day Out,acronym,,,[none],,[none],,,
BDSTS,,abbreviation,,?Baby's [?Diarrhoea] Strained Through a Sock. -,,,,[none],,[none],,,[ca1930s]
be (just) the shiny shilling,,phrase,,"to be just the thing, the `ticket', the `cat's pyjamas'; to be very smart.",[none],,,[none],,[none],,,ca1920 R. Mason
be a starter (for),,phrase,,"to be game for something, to be in (?from horseracing jargon)",[none],,,[none],,[none],,,ca1945 (esp. University undergraduates) e.g. `Who's coming to the pictures?' `I'll be a starter.'; or `Who's a starter for the pictures?'
be blue ducked,,phrase,,to have a failed fare; to have been taken for a ride (=swindled); ?made a fool of,[none],,,[none],,[none],blue duck sense 2,,
be cobbers with,,phrase,,to be close friends with,[none],,,[none],,[none],,,
be good value,,phrase,,,[none],,,[none],,[none],,,
be in,,phrase,,"to join in; to get started; to be active in; take part in, or one's fair share of, whatever is going on; get stuck in. (Often an exclam. be in! as an invitation, or in expressions `You gotta be in (to win); you gotta be quick', that is, take your share or somebody else will get it.)",[none],,,[none],,[none],,,(often imper.)
be in,,phrase,,(as imperative) take one's full share of a round of drinks,[none],,,[none],,[none],,,
be in it,,phrase,,to be in the race (lit. or fig.).,[none],,,[none],,[none],,,
be in like a robber's dog,,phrase,,"to take up something enthusiastically, greedily",[none],,,[none],,[none],,,ca 1973 Dave Inglis
be in on,,phrase,,"be in on (something, on a course of action) [P8 to have a share in ca 1919.] to have a part, or share, in.",[none],,,[none],,[none],,,
be in on a win,,phrase,,"be well off, comfortably placed",[none],,,[none],,[none],,,
be in to win,,phrase,,"in various expressions: be in to win, be in like shags to a dead fish (1958 West Coast), be in like rats (ca1940), be in like maggots on a dead sheep [nf W3].",[none],,,[none],,[none],,,"ca1949 R. Mason, `They'll be in like ...' heard in Westland"
be on a fuss,,phrase,,"to be made a fuss of, be given special treatment",[none],,,[none],,[none],,,
be on the crosscut,,phrase,,"to be angry, at odds, crossgrained (with a person).",[none],,,[none],,[none],,,
be one's muttons,,phrase,,be what one likes; be one's strong point,[none],,,[none],,[none],,,
be/get hooked,,phrase,,to be caught (by esp. a girl); to become engaged,[none],,,[none],,[none],,,
be put off,,phrase,,"to leave a farm against one's will, or to be made bankrupt.",[none],,,Rural,Farm Words,[none],,,
be rough on,,phrase,,,[none],,,[none],,[none],,,ca1951 Don't be too rough on that wire brush. It's got to last a week. ca1941 Don't be too rough on the eggs. We've only got six left. I didn't mind him stopping but he's pretty rough on tucker.
be-swagged,,adjective,,Loaded up with swag,,,,[none],,[none],,,
beach,,noun,,"The seashore as a place for an outing.. -->1. [W3] In NZ not only the word for `the shore of the sea' (OED2 sb 3 citations connote a littoral and a literal meaning), but also the usual word for British seaside, the beach as a place of enjoyment or recreation (seaside has an unidiomatic, British association even in children's stories), cf beach cottage: in early days beach had commercial connotations: cf The Beach, beach trader.",[none],,,[none],,[none],cf. beach cottage,,"Jim Cameron writes: The importance of the beach as a NZ icon suggests that there might be some distinctive NZE compounds. OED has <i>*beach bag, *beach ball, *beach buggy, *beach bum, beach flea, *beachfront, beach grass, beach plum, beach rock, *beachwear</i>. Macquarie 1981 has also <i>beach break</i> (a surfing term), <i>beach hut, beach inspector, *beach mat, *beach robe, beachworm</i> <i>*surf beach</i> - in NZPOD - and <i>*ocean beach</i>. As well I have seen <i>beach music, *beach picnic</i> and <i>beach volleyball</i> recently in overseas publications. [*Known to me as in NZ use or former use also]. <i>Beachfront</i> is tagged in OED as chiefly US, and all citations refer to places outside the UK. It has long been used in NZ. NZ citations?"
beach carnival,,noun,,,[none],,,[none],,[none],,,
beach chair,,noun,,,[none],,,[none],,[none],,,
beach claim,,noun,,,[none],,,[none],,[none],,,"see wet claim, dredging claim, etc."
beach claim,,noun,,,[none],,,[none],Geology,[none],contrast bank claim,,goldmining
beach custodian,,noun,,,[none],,,[none],,[none],,,
beach diggings,,noun,,,[none],,,[none],Geology,[none],,,West Coast; cf. beach claim.
beach,1,noun,2,"as The Beach. An obs. name for what became Lambton Quay, Wellington, cf the early 1840 Wellington use of beachcomber @n.",,,,[none],,[none],,,
beach,1,noun,2,,,,,[none],,[none],,,
beach,,noun,,,[none],,,[none],,[none],cf. beach claim,,
beach,,noun,3,,[none],,,[none],,[none],,,
beach front,,noun,,,[none],,,[none],,[none],,,Jim Cameron writes: OED says <i>chiefly US</i> and all citations refer to places outside the UK. It has long been used in NZ.
beach gold,,noun,,,[none],,,[none],Geology,[none],,,
beach horse,,noun,,,[none],,,[none],,[none],,,
beach house,,noun,,,[none],,,[none],,[none],,,
beach lead,,noun,,,[none],,,[none],Geology,[none],,,mining
beach potato,,noun,,a beach version of a couch potato,[none],,,[none],,[none],,,
beach ranger,,noun,,a beachside robber,[none],obsolete,,[none],,[none],,,"(obs) -->[nf OED2, W3: ?f. an alteration of bush-ranger--> (AND 1806): poss. too early (Earle was in NZ in 1827) to suggest influence of beachcomber (OED2 1840, NZ 1845).]"
beach resort,,noun,,,[none],,,[none],,[none],,,in OED only in two definitions of headwords
beach umbrella,,noun,,,[none],,,[none],,[none],,,
beach workings,,noun,,,[none],,,[none],Geology,[none],,,mining
beach-bird,,noun,,,,,,[none],,[none],,,
beach-miner,,noun,,,,,,[none],Geology,[none],,,
beach-trader,,noun,,,,,,[none],,[none],,,
beachcomb,,verb,,,,,,[none],,[none],,,
beachcomber,1,noun,2,A person who searches beaches for interesting or valuable objects,,,,[none],,[none],,,
beachcomber,,noun,,"A prospector or miner who works black-sand beaches for gold, a new goldfields formation from beach n2. (cf beach claim), and comb @v and comber @n, (cf beacher); and perhaps associated with the older beachcomber 1. above.",[none],,,[none],Geology,[none],blacksanding,,
beachcomber,1,noun,,,,,,[none],,[none],,,"(Though by 1846 (Auckland), and 1849 (Canterbury) the word seemed derog. used throughout the colony, the first recorded use above has perhaps some reference to or colour from Wellington's main waterfront street of the 1840s, `The Beach'.)"
beachcomber,,noun,,,[none],,,[none],,[none],,,
beachcombing,,noun,,used to connote the irresponsibility associated with beach-combers n1..,[none],,,[none],,[none],,,
beachcombing,,noun,3,,[none],,,[none],,[none],,,1959 citation below belongs with beachcomb verb q.v. (TD)
beachcombing,,noun,,,[none],,,[none],,[none],,,"Orsman database: (?ppl a) [nf OED, W3, P] A transferred use, derog. used to connote the irresponsibility associated with beach-combers n1.."
beachcombing,,noun,2,,[none],,,[none],Geology,[none],,,
beachcrosser,,noun,,,,,,[none],,[none],,,
beacher,,noun,2,?An old shore-whaler (?or f. naut. on the beach; cf beached.,,,,[none],Geology,[none],,,Otago whalers'
beacher,,noun,,"A prospector or miner who works the blacksand beaches for gold; beach-comber 3. cf surfacer, surfacing.",,,,[none],Geology,[none],,,West Coast goldmining
beachie,,noun,,,,,,[none],,[none],,,
beachmaster,,noun,,,,,,[none],,[none],,,"shore whaling, hist"
beachscape,,noun,,,,,,[none],,[none],,,
beachside,,adjective,,,,,,[none],,[none],,,
Beachy Bill,,noun,,,[none],,,[none],,[none],,,WW1 Gallipoli
Beacon,,noun,,geology of Antarctic classification,[none],,,Geology,,[none],,,usually with article: 'the type Beacon'; also Beacon (Supergroup)
beacon school,,noun,,,[none],,,[none],,[none],,,
Beagle Boys,,noun,,,[none],,,[none],,[none],,,
beagle boys,,noun,,police dog squad,[none],,,[none],,[none],,,
Beagleholean,,adjective,,,[none],,,[none],,[none],,,
beak,2,noun,,,,,,[none],,[none],,,"ca1940 Wanganui Collegiate. N.C.C. Small, boys' cry (from beak =`nose')"
beak,1,noun,,a constable; a trooper.,,,,[none],,[none],,,
beak,1,noun,2,a prefect.,,,,[none],,[none],,,"1951 14 M 14 St Bede's, Chch 24C BEAKS = PREFECTS"
beaked whale,,noun,2,,[none],,,[none],,[none],,,NZ beaked whale
beaked whale,,noun,,,[none],,,[none],,[none],,,"southern beaked whale, NZ beaked whale, Arnoux's beaked whale, et al"
beaked whale,,noun,2,,[none],,,[none],,[none],,,
beakie,,noun,,A garfish cf half-beak.,,,,[none],,[none],,,
beako,,noun,,nose,,,,[none],,[none],,,
beam,,noun,,,,,,[none],,[none],,,"FW =?, modern chain"
beamer,,noun,,"[Cf OED2 beaming 2. (Tanning) 1885 `""Beaming"", or unhairing, derives its name from an inclined convex wooden form called a ""beam"", on which the hide is spread during the operation.': also beam v. 4.; cf EDD beam sb1 5. a fleshing-beam.]",[none],,,[none],,[none],,,
bean,1,noun,,"money, a coin",,,,[none],,[none],,,"ca1950 You got the beans, eh?"
bean,2,noun,,Be beaten up,[none],,,[none],,[none],,,
bean,1,noun,,"to give a thrashing to, to beat up",,,,[none],,[none],,,
bean-tosser,,noun,,the penis,,,,[none],,[none],,,
bearded cod,,noun,,"<i>Euclichthys polynemus</i>, fam Euclichthyidae, a small deepwater cod.",[none],,,[none],,[none],,,
bearded mousetail,,noun,,,[none],,,[none],,[none],mousetail,,
beardie,1,noun,,,[none],,,[none],,[none],,,
beardie,,noun,,"a bearded collie, usually used as a huntaway;",[none],,,[none],,[none],,,also beardy
beardie,,noun,2,a tall (?shaggy-dog) story,[none],,,[none],,[none],,,"ca1951 Dilworth School (Auckland), McWatt's, Letter: `From the name of a boy, White, who was once in the school, and whose nickname was `Beardie' ... `Beardie' told evidently tall yarns and now it means a yarn, although the boy and the reason for the name are almost forgotten.'"
bearer,,noun,,,,,,[none],,[none],,,
bearing,,noun,1,an everted vagina or uterus of a ewe [either just prior to or just after lambing; occ. a ewe with a bearing.],[none],,,Rural,Farm Words,[none],,,
bearing,,adjective,,everted internal organs in a sheep or cow; a prolapsed vagina,[none],,,Rural,,[none],,,
bearing ewe,,noun,1,a ewe with a prolapse as a result of lambing [a condition often occuring on flat to easy country where ewes close to lamb become lazy and won't get up to urinate. ],[none],,,Rural,Farm Words,[none],,,
beastie,,noun,,colostrum,,,,[none],,[none],,,ca1940 Havelock: used of the first milk from a calved house-cow
beat,,noun,1,a mustering or shepherding area.,[none],,,Rural,Farm Words,[none],,,
beat,,noun,,"an area of land allocated to a rabbiter, possum trapper or deer culler, to kill such pests.",[none],,,Rural,Farm Words,[none],,,
beat,2,noun,,"Simplex <i>beat</i> in sense <i>to hit, to thrash</i> [OED 971] is mainly in secondary school use esp. for corporal punishment, with associated beat (up) etc., and as n pl beats (n), and beating(s).",,,,[none],,[none],,,"(strokes). a. beats. -->1984 16-17 F E14 Pakuranga Coll. 23 BEATS [F3M3] -->1984 18 F E60 Pakuranga Coll. 23 BEATS OR A LASH, MAN ! OR THRASH b. beatings. -->1984 16-17 F E36 Pakuranga Coll. 23 BEATINGS [F2M5] -->1984 14 F E119 Wgton Girls C. 23 BEATINGS"
beat,1,verb,,??to (start) walk(ing); ??to search thoroughly,,,,[none],,[none],,,
beat,1,verb,,beat it (on the hoof).,,,,[none],,[none],,,
beat,1,verb,,"to walk, run or go (away).",,,,[none],,[none],,,
beat,1,verb,,"(prison) To run away, escape [check: prob. beat the fleet v&sup4.].",,,,[none],,[none],,,[check: prob. beat the fleet v&sup4.].
beat,1,verb,,"Running from the screws, contrast if correct, beat the feet Big Huey.",,,,[none],,[none],,,
beat,1,noun,,a drover's round or section patrolling a resting cattle-herd,,,,[none],,[none],,,
beat,1,noun,,1836 a course habitually traversed by anyone,,,,[none],,[none],,,
beat,,noun,,The stretch of country over which a musterer operates.,[none],,,[none],,[none],,,"ca1953 Dec R. Mason, `Walking beat' used by Les Roberts, Bluff Station, Clarence."
beat,1,noun,3,the ground on which a rabbit poisoner has to lay his poison,[none],,,[none],,[none],beat in Acland Glossary 1934,,beat in Acland Glossary 1934 cf. possum-trapper's block
beat,1,noun,2,,,,,[none],,[none],,,
beat,1,noun,4,the usual haunt,,,,[none],,[none],,,
beat,1,noun,5,Position `station'.,,,,[none],,[none],,,"ca1953 Dec p.c. R. Mason, `I was on a standing beat' Russell Smith, Manager, Remuera.'"
beat,1,noun,6,a swagger's transit or set round,,,,[none],,[none],,,
beat it,,verb,,to win an acquittal,[none],,,[none],,[none],cf. beat the rap,,
beat off,,verb,,To cut or strip off outer bark and wood cf beating-off wedge.,,,,[none],,[none],also  backing-up wedge,,kauri timbermen
beaudy,,noun,,an often self-conscious pron. of 'beauty' (noun and adj.); ?orig. Aust. and often thought of as an Australianism.,[none],,,[none],,[none],,,1960 17C M B8 Wanganui Girls C.I 18 BEAUTY PRONOUNCED BJUDEE) -->1984 16 M E81 Pakuranga Coll. 29 BEAUTY (BUDY)
Beaumaris shark,,noun,,,[none],,,[none],,[none],,,UK term for Porbeagle shark
beaut,1,noun,2,,,,,[none],,[none],,,"1951 14 M 14 St Bede's, Chch 8 BEAUT [somewthing good] -->1951 14 M 14 St Bede's, Chch 4 BEAUT [M3][somethin/-one liked] ->1953 14-17 M A6 Thames DHS 4 BEAUT [M12] [something liked] -->1953 14-15 M A12 Thames DHS 8 BEAUT [M5] [something good] -->1960 16C F B1 Nelson Girls C. 8 BEAUT -->1960 16C F B3 Marton D.H.S. 8 BEAUT -->1960 17C M B6 St Bede's, Chch 8 BEAUT ---->1984 17 M E97 Pakuranga Coll. 8 BEAUT -->1984 14 F E120Wgton Girls C. 4 BEAUT [F2] -->1984 16-17 M E90 Pakuranga Coll. 4 BEAUT (BUET) [M2]"
beaut and hummer,,phrase,,excellent,[none],,,[none],,[none],,,"1951 14 M 14 St Bede's, Chch 4 HUMMER [someone/thing liked] -->1951 14 M 14 St Bede's,"
beaut,,adjective,,"superior, excellent or admirable; corker, grouse, neat (in predicative use difficult to distinguish from the noun).",,,,[none],,[none],,,"ca1935 Havelock ca1960s G.J.Griffiths notes: Aust, but also fully used in NZ; originally merely a slang contraction of beauty or beautiful but now virtually a usage in its own right; but only oral ca1950 2ZB Wellington in Aunt Jenny's `True-life Stories', Jimmy Blake continually uses the aj: e.g. `A beaut new heat-controlled iron is the first prize' to imply a childlike enthusiasm or innocence."
beaut,1,noun,,"a beautiful person, a beauty; an outstanding person or thing.",,,,[none],,[none],,,-->1984 17 M E97 Pakuranga Coll. 8 BEAUT -->1984 14 F E120Wgton Girls C. 4 BEAUT [F2] -->1984 16-17 M E90 Pakuranga Coll. 4 BEAUT (BUET) [M2]
beaut,1,noun,2,"(?SI); often, esp. in Otago-Southland, the collocation wee beaut is used idiomatically as a familiar term of admiration, encouragement, etc. where gen. NZ usage might prefer little beaut, see wee aj.",,,,[none],,[none],,,"->ca1951 Dunedin, It's a wee beaut (of a kitten)."
beaut,1,noun,2,,,,,[none],,[none],,,
beaut,,noun,,,[none],,,[none],,[none],-,,"-->1960 17C F B8 Wanganui Girls C. 18 BEAUT [exclam. of joy, etc.] -->1960 17C F B10 Napier Girls H.S. 18 BEAUT"
beaut,1,noun,3,"Ironical use from prec. sense, often in senses of `character', dag; hard case.",,,,[none],,[none],,,ca1949 He's a regular beaut - been on the piss solid for a week.
beaut,,noun,,"Something or someone of superior, excellent or admirable quality (often used with wee or little to express endearment; equivalent to, and to some extent replacing, earlier bottler, corker, or bonzer, bosker; whopper etc.), and often passing into an adjectival use.",[none],,,[none],,[none],,,"AND 1898. -->AND Recorded earliest in US: n. 1898, aj also as exclam 1918; OED2 n passing into adj. Also (now rare) bute: Chiefly US, Aust, and NZ slang 1866 (US). -->1951 14 M 14 St Bede's, Chch 8 BEAUT [something good] -->1951 14 M 14 St Bede's, Chch 4 BEAUT [M3][somethin/-one liked] -->1952 May 6 VUC First Year English Class (6 times), I would include among New Zealand English words: beaut -->1953 14-17 M A6 Thames DHS 4 BEAUT [M12] [something liked] -->1953 14-15 M A12 Thames DHS 8 BEAUT [M5] [something good] -->1960 16C F B1 Nelson Girls C. 8 BEAUT -->1960 16C F B3 Marton D.H.S. 8 BEAUT -->1960 17C M B6 St Bede's, Chch 8 BEAUT"
beaut,,adverb,,,,,,[none],,[none],,,"ca1935 Look, I can ride beaut."
beautiful white devil,,noun,,greater bindweed.,,,,[none],,[none],,,
